"id";"instance_id";"item_id";"test_equipment_pn";"test_equipment_description";"test_asset_category_path";"category_id";"test_equipment_internal_descrip";"test_asset_name";"test_asset_name_type";"utilization_status_id";"status";"quantity";"location_org_id";"location_org";"location_id";"locator_id";"default_location_id";"default_locator_id";"location";"locator";"location_type";"location_restricted_flag";"default_location";"default_locator";"restricted_pn_list";"instance_departments"
"302";"29699";"18579";"531909B-02";"ITA - MINI COMBICON, 4, 2-POS CONNECTORS";"Test Equipments / ITA";"1211";;"531909B-02_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"444459.0";"121930.0";"444459.0";"Remstar #5 (KIT)";"M14E001";"POT";"Y";"Remstar #5 (KIT)";"M14E001";;"Mfg Test"
"303";"29701";"18579";"531909B-02";"ITA - MINI COMBICON, 4, 2-POS CONNECTORS";"Test Equipments / ITA";"1211";;"531909B-02_104";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458110.0";"390367.0";"458110.0";"DAQ&C1 - Salgó polcok";"C1-1/B02";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/B02";;"Mfg Test"
"304";"29719";"18588";"535362A-00";"ITA - NI 9222, NI 9223";"Test Equipments / ITA";"1211";;"535362A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458129.0";"390367.0";"458129.0";"DAQ&C1 - Salgó polcok";"C1-1/D01";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/D01";;"Mfg Test"
"305";"29726";"18590";"536587C-00";"SBRIO 2.0 FVT ITA";"Test Equipments / ITA";"1211";;"536587C-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90041.0";"126235.0";"154221.0";"Dinamikus lokációk";"D";"TAFU";"N";"Logisztikai polcok";"Log1-F-4";;"Mfg Test"
"306";"29733";"18593";"537558B-00";"ITA - CONTROLLERS ITA";"Test Equipments / ITA";"1211";;"537558B-00_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"400459.0";"121928.0";"400459.0";"Remstar #3 (POT)";"X21A001";"POT";"Y";"Remstar #3 (POT)";"X21A001";;"Mfg Test"
"307";"29737";"18596";"537622C-11";"ITA FOR NI 9467 / 9469 / 9860 / TRANSCEIVER CABLE 2.0";"Test Equipments / ITA";"1211";;"537622C-11_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"390367.0";"458139.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/E01";;"Mfg Test"
"308";"29748";"12430";"531344B-01";"TE, 36 PIN CRIO WEIDMULLER FVT TEST FIXTURE";"Test Equipments / Fixture";"1210";;"531344B-01_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"390367.0";"458215.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/B07";;"Mfg Test"
"309";"29755";"18604";"531978B-01";"CRIO NI 9219";"Test Equipments / Fixture";"1210";;"531978B-01_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"390367.0";"458230.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/D02";;"Mfg Test"
"310";"29767";"18611";"533490A-10";"NI-9247 TEST FIXTURE (BIGAMP)";"Test Equipments / Fixture";"1210";;"533490A-10_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"399562.0";"121928.0";"399562.0";"Remstar #3 (POT)";"X19C003";"POT";"Y";"Remstar #3 (POT)";"X19C003";;"Mfg Test"
"311";"29784";"18621";"538647A-03";"TE, FVT TEST FIXTURE FOR NI 9212";"Test Equipments / Fixture";"1210";;"538647A-03_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458270.0";"390367.0";"458270.0";"DAQ&C1 - Salgó polcok";"C1-2/H02";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/H02";;"Mfg Test"
"312";"29834";"12884";"535025A-01";"TEST EQUIPMENT, CRIO 911X FVT BACKPLANE TEST FIXTURE, 4-SLOT";"Test Equipments / Fixture";"1210";;"535025A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"397500.0";"121928.0";"397500.0";"Remstar #3 (POT)";"X16A004";"POT";"Y";"Remstar #3 (POT)";"X16A004";;"Mfg Test"
"313";"29837";"18647";"535926B-07";"TE, NI 9860, FVT FIXTURE";"Test Equipments / Fixture";"1210";;"535926B-07_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"390367.0";"458260.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/G02";;"Mfg Test"
"314";"29849";"18446";"IOT TF-180V";"IOT TF-180V";"Test Equipments / Fixture";"1210";;"IOT TF-180V_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"315";"29854";"18660";"IOT TF-193A";"IOT TF-193A";"Test Equipments / Fixture";"1210";;"IOT TF-193A_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154342.0";"126235.0";"154342.0";"Logisztikai polcok";"Log4-D-2";"TAFU";"N";"Logisztikai polcok";"Log4-D-2";;"Mfg Test"
"316";"29865";"18668";"540988A-00";"TE, CRIO 10-PIN COMBICON FVT TEST FIXTURE";"Test Equipments / Fixture";"1210";;"540988A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458182.0";"390367.0";"458182.0";"DAQ&C1 - Salgó polcok";"C1-1/I04";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/I04";;"Mfg Test"
"317";"38227";"15576";"538575A-25";"TEST KIT FOR BNC-2178, VIDEOMUX";"Test Equipments / KIT / FVT";"1250";;;"NON_SERIALIZED";;;"1";"1027";"DEB";"121080";"465502.0";;;"Küls¿ raktár";"TS0136";"SPARE";"N";;;;"Mfg Test"
"318";"38366";"22623";"182050-01";"CCA,ULTRA FIXTURE";"Spare Parts / FVT";"1270";;"5393";"SERIALIZED";;;"1";"1027";"DEB";"121077";"462900.0";;;"Remstar #4 (Spare)";"6-A-12";"SPARE";"N";;;;"Mfg Test"
"319";"39848";"23425";"541164A-01";"STATION TYPE FOR IOTECH PRODUCTS,WBK / WAVEBOOK FVT / CALIBRATION / QUALIFICATION, DBK FVT";"Test Equipments / Test Stations";"42";;"IOT007";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"462640";;;;"BU - FIS";;"TAFU";"N";;;;"Mfg Test"
"320";"39860";"3521";"541116A-00";"STATION TYPE FOR FLEXRIO UTS (G12)";"Test Equipments / Test Stations";"42";;"FLXR3401105NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23737";;"23737.0";;"Laborok - R&D Test Dev labor 1";;"TAFU";"N";"Laborok - R&D Test Dev labor 1";;;"Mfg Test"
"321";"45467";"25285";"530884A-04";"TE, SCXI-1000 FOR SWITCHES TEST";"Test Equipments / KIT";"1021";;"530884A-04_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"463380";"463400.0";"463380.0";"463400.0";"Test'n RF - Salgó polcok";"Lokálandók";"TAFU";"N";"Test'n RF - Salgó polcok";"Lokálandók";;"Mfg Test"
"322";"47368";"17550";"540389A-06";"TE, 8 GB MEMORY CARD WITH DT7816 CURRENT OS LOADED";"Test Equipments / KIT / FVT";"1250";;"540389A-06_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151954.0";"121930.0";"151954.0";"Remstar #5 (KIT)";"M16A11";"POT";"Y";"Remstar #5 (KIT)";"M16A11";;"Mfg Test"
"323";"52269";"30365";"538471E-20";"TE, ITA, FOR PXIE-4135/36/37/38/39, FVT";"Test Equipments / ITA";"1211";;"538471E-20_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;;;"Test'n RF";;"TAFU";"N";;;;"Mfg Test"
"324";"52308";"30365";"538471E-20";"TE, ITA, FOR PXIE-4135/36/37/38/39, FVT";"Test Equipments / ITA";"1211";;"538471E-20_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;;;"Test'n RF";;"TAFU";"N";;;;"Mfg Test"
"325";"61807";"36264";"538392A-02";"TE, PXIE-41XX ITA TO DUT DONGLE.";"Test Equipments / ITA";"23";;;"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;;;"Test'n RF";;"TAFU";"N";;;;"Mfg Test"
"326";"61827";"36268";"540874A-08";"TE, HIPOT TEST FIXTURE VERIFICATION MODULE FOR 18-PINS SCREW TERMINAL, CRIO MODULES";"Test Equipments / Fixture";"22";;"540874A-08_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"459260.0";"463050.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C1";"Production";;"Mfg Test"
"327";"61928";"36404";"542360A-000";"TE, TEST FIXTURE FOR TESTSCALE MODULES";"Test Equipments / Fixture";"22";;"542360A-000";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"459260.0";"463050.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C1";"Production";;"Mfg Test"
"328";"54993";"32184";"FI_TABLE_PN";"WORKING TABLE FOR BACKEND FINAL INSPECTION OPERATIONS";"Non-Test Resources / Manual operation tables";"7241";;"FI TABLE 2 (TRF)";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"MFG Industrial Engineering"
"329";"58969";"34444";"FAFI_TABLE_PN";"WORKING TABLE FOR BACKEND FINAL INSPECTION AND FINAL ASSEMBLY OPERATIONS";"Non-Test Resources / Manual operation tables";"7241";;"FA-FI TABLE 2 (C3)";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459261";;"459261.0";;"DAQ&C3";;"TAFU";"N";"DAQ&C3";;;"MFG Industrial Engineering"
"330";"58991";"32185";"FA_TABLE_PN";"WORKING TABLE FOR BACKEND FINAL ASSEMBLY OPERATIONS";"Non-Test Resources / Manual operation tables";"7241";;"FA TABLE 4 (TRF)";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"MFG Industrial Engineering"
"331";"58994";"32184";"FI_TABLE_PN";"WORKING TABLE FOR BACKEND FINAL INSPECTION OPERATIONS";"Non-Test Resources / Manual operation tables";"7241";;"FI TABLE 3 (TRF)";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"MFG Industrial Engineering"
"332";"7868";"2505";"540915A-00";"PLACEHOLDER FOR ALL NIH DEBUG SETUPS";"Test Equipments / Test Stations";"42";"NIH DEBUG SETUP USED FOR VARIOUS DAQ AND CRIO PRODUCTS.";"NIHDEBUGDAQC301";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459261";;;;"DAQ&C3";;"TAFU";"N";;;;"Mfg Test"
"333";"7874";"2303";"533281A-01";"STATION TYPE FOR ULTIMATE I FOR NIH ONLY";"Test Equipments / Test Stations";"42";"Multifunction DAQ U1";"TS004-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154197.0";"23760.0";;"Logisztikai polcok";"Log1-A-3";"TAFU";"N";"Test'n RF";;;"Mfg Test"
"334";"7878";"2515";"537111A-01";"STATION TYPE FOR GPIB-140A, GPIB-140A/2";"Test Equipments / Test Stations";"42";"GPIB/BOX";"TS029-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";"151271.0";"126235.0";"462562.0";"BU - RMA";"RMA";"TAFU";"N";"Logisztikai polcok";"Log8-A-3";;"Mfg Test"
"335";"7914";"2534";"533877H-02";"STATION TYPE FOR SWITCHES, PXI & PXIE, NON-ELF (RF) SWITCHES, VNA";"Test Equipments / Test Stations";"42";"NI SWITCHES, PXI / PXIe, NON-ELF (RF) SWITCHES, VNA";"SWCH2711103NIH";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"Mfg Test"
"336";"7920";"2538";"531806A-01";"STATION TYPE FOR SCXI-4";"Test Equipments / Test Stations";"42";"SCXI-4";"TS107-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";"463057.0";;;"BU - RMA";"General RMA";"TAFU";"N";;;;"Mfg Test"
"337";"7941";"2313";"532193B-01";"STATION TYPE FOR PCI/PXI-6115, 6120";"Test Equipments / Test Stations";"42";"6115 6120";"TS111-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";"151271.0";"459261.0";;"BU - RMA";"RMA";"TAFU";"N";"DAQ&C3";;;"Mfg Test"
"338";"7959";"2561";"531797B-01";"STATION TYPE FOR CRIO WITH NI PXI-8187";"Test Equipments / Test Stations";"42";"cRIO CONTR. AND BACKPLANES";"TS136-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90040.0";"459280.0";"463051.0";"Dinamikus lokációk";"A";"TAFU";"N";"DAQ&C2";"Production";;"Mfg Test"
"339";"7968";"2568";"533259A-01";"STATION TYPE FOR SBRIO-96XX";"Test Equipments / Test Stations";"42";"SBRIO-96xx";"TS325-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459280";"463051.0";"459280.0";"463051.0";"DAQ&C2";"Production";"TAFU";"N";"DAQ&C2";"Production";;"Mfg Test"
"340";"9675";"2516";"533208A-01";"STATION TYPE FOR LEGACY PXI DAQ, ULTIMATE I";"Test Equipments / Test Stations";"42";"PXI-DAQ 6.9.3";"TS015-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459261";;"459261.0";;"DAQ&C3";;"TAFU";"N";"DAQ&C3";;;"Mfg Test"
"341";"9681";"2530";"531326B-01";"STATION TYPE FOR SOURCES, SINGLE SMC";"Test Equipments / Test Stations";"42";;"TS252-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";"151271.0";;;"BU - RMA";"RMA";"TAFU";"N";;;;"Mfg Test"
"342";"9690";"2512";"534686B-00";"STATION TYPE FOR X SERIES NEXT GEN";"Test Equipments / Test Stations";"42";"X-Series (Régi TS140)";"XSER2900103NIH";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23736";"151271.0";"459261.0";;"BU - RMA";"RMA";"TAFU";"N";"DAQ&C3";;;"Mfg Test"
"343";"9709";"2960";"530444A-01";"STATION TYPE FOR FLEXMOTION, MANUFACTURING TEST SYSTEM";"Test Equipments / Test Stations";"42";"Motion";"TS138-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90060.0";;;"Dinamikus lokációk";"B";"TAFU";"N";;;;"Mfg Test"
"344";"9719";"2966";"538350A-01";"STATION TYPE FOR HSDIO TERMINAL BLOCKS, SMB-21XX, SMA-21XX, CB-2162";"Test Equipments / Test Stations";"42";"TEST STATION FOR HSDIO TERMINAL BLOCKS, SMB-21XX, SMA-21XX, CB-2162";"TS335-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"Mfg Test"
"345";"9730";"2505";"540915A-00";"PLACEHOLDER FOR ALL NIH DEBUG SETUPS";"Test Equipments / Test Stations";"42";"NIH DEBUG SETUP USED FOR VARIOUS DAQ AND CRIO PRODUCTS.";"NIHDEBUGSCOPE01";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;;;"Test'n RF";;"TAFU";"N";;;;"Mfg Test"
"346";"9732";"2505";"540915A-00";"PLACEHOLDER FOR ALL NIH DEBUG SETUPS";"Test Equipments / Test Stations";"42";"NIH DEBUG SETUP USED FOR VARIOUS DAQ AND CRIO PRODUCTS.";"NIHDEBUGSMU02";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;;;"Test'n RF";;"TAFU";"N";;;;"Mfg Test"
"347";"10361";"3441";"539871A-01";"STATION TYPE FOR ANTENNA";"Test Equipments / Test Stations";"42";;"MPAS6001101NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23701";"463036.0";"459280.0";"463051.0";"Egyfokos szoba (MFG)";"Production";"TAFU";"N";"DAQ&C2";"Production";;"Mfg Test"
"348";"10521";"36464";"541116B-00";"STATION TYPE FOR FLEXRIO UTS (G12)";"Test Equipments / Test Stations";"42";;"FLXR3401104NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"Mfg Test"
"349";"24841";"15138";"538369A-05";"TEST KIT, PXIE-4339, FVT";"Test Equipments / KIT / FVT";"1250";;"538369A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148861.0";"121930.0";"148861.0";"Remstar #5 (KIT)";"M23B03";"POT";"Y";"Remstar #5 (KIT)";"M23B03";;"Mfg Test"
"350";"24894";"15182";"539023A-04";"TEST KIT FOR TIO PXIE/PCIE-661X, FVT";"Test Equipments / KIT / FVT";"1250";;"539023A-04_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148914.0";"121930.0";"148914.0";"Remstar #5 (KIT)";"M25G03";"POT";"Y";"Remstar #5 (KIT)";"M25G03";;"Mfg Test"
"351";"24906";"15191";"534838A-KIT";"TEST KIT FOR PXI-2510, HIPOT (2738,252x)";"Test Equipments / KIT / FVT";"1250";;"534838A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"121930.0";"148926.0";"Test'n RF";;"TAFU";"N";"Remstar #5 (KIT)";"M13B14";;"Mfg Test"
"352";"24937";"15216";"537641A-01";"TEST KIT FOR FAMS, HDMI-VHDCI CABLE, FVT";"Test Equipments / KIT / FVT";"1250";;"537641A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148956.0";"121930.0";"148956.0";"Remstar #5 (KIT)";"M13A47";"POT";"Y";"Remstar #5 (KIT)";"M13A47";;"Mfg Test"
"353";"24965";"15240";"536573A-KIT";"TEST KIT FOR USB X SERIES MIO AND USB X SERIES SMIO, FVT (USB-6341/6343/6351/6353/6361/6363)";"Test Equipments / KIT / FVT";"1250";;"536573A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148984.0";"121930.0";"148984.0";"Remstar #5 (KIT)";"M25G01";"POT";"Y";"Remstar #5 (KIT)";"M25G01";;"Mfg Test"
"354";"25025";"15289";"535243A-KIT";"TEST KIT FOR MCC PCI-DAS6XXX PRODUCTS, FVT";"Test Equipments / KIT / FVT";"1250";;"535243A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149044.0";"121930.0";"149044.0";"Remstar #5 (KIT)";"M21D03";"POT";"Y";"Remstar #5 (KIT)";"M21D03";;"Mfg Test"
"355";"25047";"15307";"536530A-KIT";"TEST KIT FOR NI 2809, TERMINAL BLOCK, HIPOT";"Test Equipments / KIT / FVT";"1250";;"536530A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149066.0";"121930.0";"149066.0";"Remstar #5 (KIT)";"M13E17";"POT";"Y";"Remstar #5 (KIT)";"M13E17";;"Mfg Test"
"356";"25259";"15460";"537433A-KIT";"TEST KIT FOR NI PCIE-5140";"Test Equipments / KIT / FVT";"1250";;"537433A-KIT_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23760";;"121930.0";"149278.0";"Test'n RF";;"TAFU";"N";"Remstar #5 (KIT)";"M13A43";;"Mfg Test"
"357";"25322";"15516";"538035A-06";"TEST KIT FOR PXI/PXIE-2532B, FVT, SWITCHES";"Test Equipments / KIT / FVT";"1250";;"538035A-06_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23760";;"121930.0";"149341.0";"Test'n RF";;"TAFU";"N";"Remstar #5 (KIT)";"M21G01";;"Mfg Test"
"358";"25446";"15616";"536374A-KIT";"TEST KIT FOR MCC PCI-DAS-TC, FVT";"Test Equipments / KIT / FVT";"1250";;"536374A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149462.0";"121930.0";"149462.0";"Remstar #5 (KIT)";"M21B03";"POT";"Y";"Remstar #5 (KIT)";"M21B03";;"Mfg Test"
"359";"25451";"15621";"536380A-KIT";"TEST KIT FOR MCC PCI-DAS4020/12,FVT";"Test Equipments / KIT / FVT";"1250";;"536380A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149467.0";"121930.0";"149467.0";"Remstar #5 (KIT)";"M21C04";"POT";"Y";"Remstar #5 (KIT)";"M21C04";;"Mfg Test"
"360";"25454";"15624";"536440A-KIT";"TEST KIT FOR MCC USB-PDISO08, FVT";"Test Equipments / KIT / FVT";"1250";;"536440A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149470.0";"121930.0";"149470.0";"Remstar #5 (KIT)";"M21C05";"POT";"Y";"Remstar #5 (KIT)";"M21C05";;"Mfg Test"
"361";"25498";"15658";"531441A-KIT";"TEST KIT FOR CDAQ-9172, FVT";"Test Equipments / KIT / FVT";"1250";;"531441A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149512.0";"121930.0";"149512.0";"Remstar #5 (KIT)";"M23G01";"POT";"Y";"Remstar #5 (KIT)";"M23G01";;"Mfg Test"
"362";"25681";"15807";"538329A-01";"TEST KIT FOR PXI-252X (PXI 2A SWITCHES), FVT(PXIE-2738 & TBX-2808)";"Test Equipments / KIT / FVT";"1250";;"538329A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"121930.0";"149691.0";"Test'n RF";;"TAFU";"N";"Remstar #5 (KIT)";"M25B06";;"Mfg Test"
"363";"25816";"15626";"538322A-05";"TEST KIT, PXIE-4322, FVT";"Test Equipments / KIT / FVT";"1250";;"538322A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149822.0";"121930.0";"149822.0";"Remstar #5 (KIT)";"M25F04";"POT";"Y";"Remstar #5 (KIT)";"M25F04";;"Mfg Test"
"364";"26148";"15172";"538301A-05";"TE, USB-6001/2/3, MCC-231/234 FVT TEST FIXTURE";"Test Equipments / KIT / FVT";"1250";;"538301A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121987";"150146.0";"121987.0";"150146.0";"POT-os salgó C";"C3A02";"POT";"Y";"POT-os salgó C";"C3A02";;"Mfg Test"
"365";"26173";"16188";"537526B-10";"TE, PXIE-1435, PCIE-1437/77, ITA FIXTURE";"Test Equipments / ITA";"1211";;"537526B-10_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150171.0";"121930.0";"150171.0";"Remstar #5 (KIT)";"M22F02";"POT";"Y";"Remstar #5 (KIT)";"M22F02";;"Mfg Test"
"366";"26296";"16273";"24987XA-01";"TEST KIT FOR VXIPC-87X";"Test Equipments / KIT / FVT";"1250";;"24987XA-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121944";"150294.0";"121944.0";"150294.0";"POT-os szekrény A";"T4A04";"POT";"Y";"POT-os szekrény A";"T4A04";;"Mfg Test"
"367";"26310";"16283";"535366A-KIT";"TEST KIT FOR PCI-1200, LAB-PC-1200, LAB-PC-1200AI, LAB-PC+";"Test Equipments / KIT / FVT";"1250";;"535366A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150308.0";"121930.0";"150308.0";"Remstar #5 (KIT)";"M13D53";"POT";"Y";"Remstar #5 (KIT)";"M13D53";;"Mfg Test"
"368";"26644";"16524";"538496A-00";"TEST EQUIPMENT, USB-7855R/56R ITA, USB R SERIES";"Test Equipments / ITA";"1211";;"538496A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150632.0";"121930.0";"150632.0";"Remstar #5 (KIT)";"M22B02";"POT";"Y";"Remstar #5 (KIT)";"M22B02";;"Mfg Test"
"369";"26968";"11584";"160559C-01";"CCA,SMIO/FLEX TEST FIXTURE (TS 2001)";"Test Equipments / KIT / FVT";"1250";;"E09CFD";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"150934.0";"121928.0";"150934.0";"Remstar #3 (POT)";"X7C83";"POT";"Y";"Remstar #3 (POT)";"X7C83";;"Mfg Test"
"370";"27456";"17102";"539375A-50";"TE, IFT TEST FIXTURE FOR PXIE-784X_5XR (SKYRAY)";"Test Equipments / KIT / FVT";"1250";;"539375A-50_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151409.0";"121930.0";"151409.0";"Remstar #5 (KIT)";"M22E04";"POT";"Y";"Remstar #5 (KIT)";"M22E04";;"Mfg Test"
"371";"27819";"17370";"145580A-01L";"MODULE, MICROPROSS UTB-2011 9071210";"Test Equipments / KIT / FVT";"1250";;"BAN.17.13.1005";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121944";"151746.0";"121944.0";"151746.0";"POT-os szekrény A";"T1B01";"POT";"Y";"POT-os szekrény A";"T1B01";;"Mfg Test"
"372";"27820";"17371";"145594A-01L";"MODULE, VICINITY UTB 9071213";"Test Equipments / KIT / FVT";"1250";;"BAN.17.13.1010";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121944";"151747.0";"121944.0";"151747.0";"POT-os szekrény A";"T2A02";"POT";"Y";"POT-os szekrény A";"T2A02";;"Mfg Test"
"373";"27979";"17511";"537392A-05";"TE, MCC, USB-3101FS TEST FIXTURE, LEGACY ITEM CREATED TO COMPLETE MCC TEST TRANSITION";"Test Equipments / KIT / FVT";"1250";;"537392A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151906.0";"121930.0";"151906.0";"Remstar #5 (KIT)";"M13E47";"POT";"Y";"Remstar #5 (KIT)";"M13E47";;"Mfg Test"
"374";"28004";"17531";"540445A-10";"TE, IFT TEST FIXTURE FOR USB-8501";"Test Equipments / KIT / FVT";"1250";;"540445A-10_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121987";"151931.0";"121987.0";"151931.0";"POT-os salgó C";"C1A03";"POT";"Y";"POT-os salgó C";"C1A03";;"Mfg Test"
"375";"28134";"17646";"540217A-310";"TEST KIT, FIELDDAQ RMA";"Test Equipments / KIT / FVT";"1250";;"540217A-310_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"152059.0";"121930.0";"152059.0";"Remstar #5 (KIT)";"M16A01";"POT";"Y";"Remstar #5 (KIT)";"M16A01";;"Mfg Test"
"376";"28296";"17767";"540543A-03";"TE, VICINITY TEST BENCH TEST FIXTURE, FVT";"Test Equipments / KIT / FVT";"1250";;"540543A-03_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"152214.0";"121930.0";"152214.0";"Remstar #5 (KIT)";"M18F07";"POT";"Y";"Remstar #5 (KIT)";"M18F07";;"Mfg Test"
"377";"28409";"17844";"530396A-KIT";"TEST KIT FOR SCXI-1166,SCXI-1167,PXI-2566,PXI-2567,TB-2666,SCXI-1366, HIPOT, FVT";"Test Equipments / KIT / FVT";"1250";;"530396A-KIT_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23760";;"121930.0";"152299.0";"Test'n RF";;"TAFU";"N";"Remstar #5 (KIT)";"M24E02";;"Mfg Test"
